일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,교통량
2018-01-04,제주시,일도2동,656810.432,41646.608,250523.62,948980.66,28,41.727,1.5,1,1.4,648.909
2018-01-04,제주시,아라동,745211.693,116802.987,278975.456,1140990.136,39.259,61.148,-0.067,1.5,1.667,1359.852
2018-01-04,서귀포시,동홍동,372252.485,37768.015,184576.227,594596.727,38.381,32.286,6.9,5,1.4,0
2018-01-04,서귀포시,성산읍,277789.808,22848.632,204532.171,505170.61,47.913,56.739,3.1,1,5,0
2018-01-04,서귀포시,대정읍,379281.957,22852.369,124198.026,526332.351,54.053,43.632,4.8,3.167,9.233,375.105
2018-01-04,서귀포시,남원읍,279036.104,27045.987,188198.647,494280.738,52.143,41.514,3.2,1.625,2.45,70.286
2018-01-04,제주시,한림읍,443971.104,48013.929,213855.691,705840.724,50.431,62.667,2.2,0.5,4.3,0
2018-01-04,서귀포시,대천동,151048.801,14351.557,146331.523,311731.881,40.583,15.083,6.4,4,1.7,0
2018-01-04,서귀포시,송산동,206345.018,20009.621,111797.968,338152.607,45.317,31.268,6.9,5,1.4,121.927
2018-01-04,서귀포시,안덕면,274482.911,52872.089,219435.318,546790.319,50.857,45.536,2.9,3,5.9,0
2018-01-04,제주시,삼양동,420042.043,21579.717,99755.542,541377.302,31.143,17.143,0.433,0.667,2.867,745.286
2018-01-04,제주시,봉개동,73183.043,18151.728,102009.05,193343.821,34.364,60.818,-1.1,1,2.1,0
2018-01-04,제주시,외도동,199792.794,14111.559,123287.771,337192.124,30.15,33.95,3.3,0.5,1.8,1100.65
2018-01-04,서귀포시,천지동,64014.147,5385.633,68931.299,138331.079,47.526,27.474,6.9,5,1.4,0
2018-01-04,제주시,삼도2동,92839.719,13029.872,134339.678,240209.269,28.667,17.333,1.5,1,1.4,0
2018-01-04,제주시,이도2동,1198250.447,174728.015,622911.306,1995889.768,28.154,39.192,1.5,1,1.4,337.269
2018-01-04,서귀포시,중앙동,37940.298,12905.565,109379.392,160225.255,59.143,33.571,6.9,5,1.4,0
2018-01-04,제주시,이도1동,149104.247,37505.291,187525.615,374135.153,31.875,21.625,1.5,1,1.4,1163.375
2018-01-04,서귀포시,표선면,189222.224,21084.235,127703.08,338009.539,48.371,35.514,3.1,1,5,0
2018-01-04,제주시,노형동,1199623.796,130528.125,502313.509,1832465.43,36.805,34.092,-1.8,1.5,0,1509.069
2018-01-04,서귀포시,영천동,80482.851,19235.411,98824.144,198542.405,40.391,19.043,6.9,5,1.4,0
2018-01-04,서귀포시,중문동,163893.003,14571.677,117174.088,295638.768,48,48.556,-0.2,2.5,1.4,0
2018-01-04,서귀포시,효돈동,85406.267,5866.059,37502.551,128774.877,39.133,20.533,3.2,1.625,2.45,0
2018-01-04,제주시,구좌읍,266568.48,34792.731,169681.185,471042.396,52.875,41.281,3.3,0,3.4,0
2018-01-04,제주시,연동,1054128.466,140495.321,538182.252,1732806.04,38.113,37.925,-1.8,1.5,0,805.849
2018-01-04,제주시,애월읍,716162.473,81099.037,483264.191,1280525.7,52.283,53.022,-1.175,1.25,2.7,125.424
2018-01-04,제주시,이호동,66598.453,7277.652,69156.079,143032.184,25.444,22,3.3,0.5,1.8,0
2018-01-04,제주시,도두동,30718.83,5292.88,83997.039,120008.749,35.389,42.889,3.3,0.5,1.8,1761.889
2018-01-04,서귀포시,정방동,44048.557,9161.466,91856.013,145066.036,59.5,29.875,6.9,5,1.4,0
2018-01-04,제주시,일도1동,30798.4,8051.823,73878.993,112729.216,26.5,27.25,1.5,1,1.4,0
2018-01-04,제주시,용담1동,142776.813,13948.539,113542.07,270267.422,32,17.5,1.5,1,1.4,952
2018-01-04,제주시,용담2동,230281.705,52408.089,277232.909,559922.703,28.091,29.909,1.5,1,1.4,1009.182
2018-01-04,제주시,건입동,159168.771,26404.039,164116.487,349689.296,30.8,46.4,-1.1,1,2.1,438
2018-01-04,제주시,오라동,282765.356,43187.942,296235.333,622188.631,34.5,45.25,1.5,1,1.4,298.188
2018-01-04,서귀포시,예래동,64502.066,23119.823,185683.122,273305.011,46.533,49.1,5.25,4.5,1.6,215.833
2018-01-04,제주시,삼도1동,203371.589,18029.368,157635.499,379036.457,27.625,29.625,1.5,1,1.4,0
2018-01-05,제주시,아라동,747235.916,110395.314,265872.632,1123503.862,37.963,66.185,-0.933,3.667,2.233,1369.741
2018-01-05,서귀포시,대천동,156335.097,12787.266,137768.344,306890.707,41.083,14.583,4.7,4,3.3,0
2018-01-05,서귀포시,영천동,86316.038,18512.494,83289.322,188117.854,41,17.957,5.8,4.5,2.4,0
2018-01-05,서귀포시,대정읍,386137.075,21828.116,123131.08,531096.271,54.474,43,5.7,3,8.267,360
2018-01-05,제주시,구좌읍,270955.421,32849.453,167897.366,471702.24,52.75,41.438,4.367,3,4.7,0
2018-01-05,제주시,용담1동,154278.015,11789.977,99538.15,265606.142,32.167,16.833,2.2,3.5,2.4,981.667
2018-01-05,제주시,삼도1동,211718.342,18934.07,148143.869,378796.281,27.5,29.375,2.2,3.5,2.4,0
2018-01-05,제주시,노형동,1210316.32,134131.156,502045.257,1846492.733,36.322,34.483,-1.7,3.5,0,1498.46
2018-01-05,제주시,외도동,206508.498,13729.327,111508.27,331746.096,30,35.45,4.2,4,3.1,1099
2018-01-05,제주시,도두동,30537.493,5055.674,79095.937,114689.104,34.5,45.944,4.2,4,3.1,1780.833
2018-01-05,제주시,화북동,573927.659,48156.625,203689.909,825774.194,32.385,35.731,1.033,2.5,3.767,1512.731
2018-01-05,서귀포시,대륜동,270975.076,29733.093,194943.403,495651.571,37.296,34.259,5.8,4.5,2.4,0
2018-01-05,제주시,오라동,298286.215,42751.984,283964.364,625002.562,34.062,45.812,2.2,3.5,2.4,299.688
2018-01-05,제주시,연동,1079480.913,145011.847,565478.935,1789971.695,37.642,38.302,-1.7,3.5,0,830.17
2018-01-05,제주시,건입동,163381.827,25005.131,160446.693,348833.651,31.2,46.4,-0.4,4.5,3.2,454.8
2018-01-05,서귀포시,표선면,199442.57,18407.629,128747.178,346597.376,48.343,35.429,3.7,3,4.4,0
2018-01-05,제주시,한림읍,442839.479,41315.832,205011.106,689166.417,49.819,63.139,2.9,2,4.05,0
2018-01-05,제주시,일도2동,678778.101,41656.739,255591.545,976026.385,28,41.455,2.2,3.5,2.4,652.273
2018-01-05,서귀포시,안덕면,284326.947,53043.506,214976.2,552346.653,50.357,45.607,3.6,3.5,4.9,0
2018-01-05,서귀포시,예래동,67602.477,23014.376,182219.618,272836.471,46.867,48.367,2.85,3,3.9,224.1
2018-01-05,제주시,일도1동,34233.639,8301.346,68156.835,110691.82,27,25.75,2.2,3.5,2.4,0
2018-01-05,제주시,봉개동,74437.074,12215.712,90602.966,177255.751,34.545,58.455,-0.4,4.5,3.2,0
2018-01-05,제주시,이호동,67803.251,7149.299,69393.968,144346.518,25.222,21.889,4.2,4,3.1,0
2018-01-05,제주시,조천읍,402023.516,47158.813,246630.731,695813.06,50.2,48.857,1.033,2.5,3.767,0
2018-01-05,서귀포시,송산동,211745.743,18739.839,100601.912,331087.493,46.122,30.512,5.8,4.5,2.4,134.293
2018-01-05,제주시,애월읍,736701.038,81368.041,476862.76,1294931.839,51.359,54.207,-2.725,3,3.575,101.978
2018-01-05,서귀포시,동홍동,381700.25,35141.413,165647.228,582488.891,39.381,31.524,5.8,4.5,2.4,0
2018-01-05,서귀포시,중문동,163945.993,14357.828,111548.584,289852.405,49.111,42.556,-4,3,3.1,0
2018-01-05,서귀포시,성산읍,279620.117,21191.542,198974.19,499785.848,47.609,56.957,3.7,3,4.4,0
2018-01-05,제주시,삼도2동,100922.643,13081.175,129763.945,243767.763,27,18.333,2.2,3.5,2.4,0
2018-01-05,제주시,이도2동,1230332.096,174337.62,635015.195,2039684.911,27.923,39.808,2.2,3.5,2.4,331.077
2018-01-05,서귀포시,천지동,69067.467,5129.346,66237.338,140434.151,47.789,26.789,5.8,4.5,2.4,0
2018-01-05,제주시,이도1동,156803.294,35911.274,183705.583,376420.15,32,22.875,2.2,3.5,2.4,1148.25
2018-01-05,제주시,한경면,127425.482,9191.402,61441.985,198058.869,50.571,45.071,2.9,2,4.05,670.143
2018-01-05,서귀포시,서홍동,119362.282,7789.655,77515.443,204667.38,37.778,28.778,5.8,4.5,2.4,0
2018-01-05,서귀포시,효돈동,88702.329,5733.096,35614.645,130050.07,39.533,20.133,1.875,2.75,3.875,0
2018-01-05,제주시,용담2동,240663.386,53913.14,267967.124,562543.65,27.727,30.909,2.2,3.5,2.4,1009
2018-01-05,제주시,삼양동,431964.727,21357.098,101817.981,555139.806,30.429,18.143,1.033,2.5,3.767,733.286
2018-01-05,서귀포시,정방동,47431.509,9310.977,97304.284,154046.77,60.375,28.375,5.8,4.5,2.4,0
2018-01-05,서귀포시,중앙동,43551.432,12618.75,113463.033,169633.215,60,32,5.8,4.5,2.4,0
2018-01-05,서귀포시,남원읍,287205.972,24824.666,171332.544,483363.182,52.257,41.486,1.875,2.75,3.875,66.314
2018-01-06,제주시,용담2동,246208.847,46647.386,261449.734,554305.967,28.909,29.182,2.9,0,2.8,899.091
2018-01-06,제주시,아라동,744397.332,51929.831,264458.521,1060785.684,38.963,61.444,0.033,0,2.067,1313.185
2018-01-06,서귀포시,남원읍,287820.402,20225.755,203507.082,511553.24,53.171,40.743,2.85,0,3.225,74.829
2018-01-06,제주시,봉개동,76154.517,8505.099,105665.172,190324.789,35.727,56.727,0.5,0,3,0
2018-01-06,서귀포시,예래동,67069.644,19894.341,187089.978,274053.963,47.067,50.467,4.25,0,3.3,229.633
2018-01-06,제주시,노형동,1235716.082,98616.379,506420.895,1840753.356,37.46,32.851,-1.8,0,0,1407.77
2018-01-06,제주시,오라동,301720.549,26712.175,270838.512,599271.236,35.25,44.062,2.9,0,2.8,272.562
2018-01-06,서귀포시,송산동,211362.393,14637.693,98718.904,324718.99,46.537,30.098,5.1,0,1.5,121.927
2018-01-06,제주시,일도1동,34127.986,7369.432,69921.353,111418.77,28.5,24.25,2.9,0,2.8,0
2018-01-06,서귀포시,정방동,47834.43,8387.971,96479.592,152701.993,60.75,28.375,5.1,0,1.5,0
2018-01-06,제주시,한림읍,435669.624,25631.962,203273.441,664575.028,50.694,62.389,4.1,0,4.05,0
2018-01-06,제주시,도두동,31077.065,3798.854,88212.742,123088.661,36,41.944,4.6,0,2.7,1642.833
2018-01-06,서귀포시,중문동,166069.481,13259.485,124581.41,303910.376,49.556,42.389,-1.9,0,2.8,0
2018-01-06,제주시,이호동,71820.899,5303.473,75921.866,153046.238,26.556,20.667,4.6,0,2.7,0
2018-01-06,서귀포시,서홍동,121839.017,6442.104,82172.726,210453.847,38.111,28.222,5.1,0,1.5,0
2018-01-06,제주시,삼도1동,213393.928,13685.288,143339.178,370418.394,27.625,29.75,2.9,0,2.8,0
2018-01-06,서귀포시,대천동,157846.749,9957.241,145423.846,313227.836,41.792,14.292,5.6,0,2.4,0
2018-01-06,서귀포시,안덕면,277170.85,39841.13,223490.814,540502.794,50.821,45.107,4.9,0,4.3,0
2018-01-06,제주시,조천읍,410989.492,37735.941,279824.123,728549.556,52.057,46.486,2.333,0,4,0
